region	bank	addr	len	symbol	role	sect	group	verify	desc
WRAM0	-	$C508	1	wTileMapBackup	alias	Tilemap	link	rom,live	A copy of the screen taken before a menu opens, so closing it can restore what was underneath without redrawing the map.
WRAM0	-	$C509	1	wShadowOAMBackupSprite00XCoord	entry	Tilemap	sprites	live	Slot 0's screen X, in the saved copy of `wShadowOAM` this project's own battle-control save-safety check reads back against. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50A	1	wShadowOAMBackupSprite00TileID	entry	Tilemap	sprites	live	Slot 0's tile id, in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50B	1	wShadowOAMBackupSprite00Attributes	entry	Tilemap	sprites	live	Slot 0's OAM attribute byte (palette, flip, priority), in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50C	1	wShadowOAMBackupSprite01YCoord	entry	Tilemap	sprites	live	Slot 1's screen Y, in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50C	1	wShadowOAMBackupSprite01	alias	Tilemap	sprites	live	
WRAM0	-	$C50D	1	wShadowOAMBackupSprite01XCoord	entry	Tilemap	sprites	rom,live	Slot 1's screen X, in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50E	1	wShadowOAMBackupSprite01TileID	entry	Tilemap	sprites	live	Slot 1's tile id, in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C50F	1	wShadowOAMBackupSprite01Attributes	entry	Tilemap	sprites	live	Slot 1's OAM attribute byte, in the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C510	1	wShadowOAMBackupSprite02	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C510	1	wShadowOAMBackupSprite02YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C511	1	wShadowOAMBackupSprite02XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C512	1	wShadowOAMBackupSprite02TileID	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C513	1	wShadowOAMBackupSprite02Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C514	1	wShadowOAMBackupSprite03	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C514	1	wShadowOAMBackupSprite03YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C515	1	wShadowOAMBackupSprite03XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C516	1	wShadowOAMBackupSprite03TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C517	1	wShadowOAMBackupSprite03Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C518	1	wShadowOAMBackupSprite04	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C518	1	wShadowOAMBackupSprite04YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C519	1	wShadowOAMBackupSprite04XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C51A	1	wShadowOAMBackupSprite04TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C51B	1	wShadowOAMBackupSprite04Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C51C	1	wShadowOAMBackupSprite05	instance	Tilemap	sprites	live	
WRAM0	-	$C51C	1	wShadowOAMBackupSprite05YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C51D	1	wShadowOAMBackupSprite05XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C51E	1	wShadowOAMBackupSprite05TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C51F	1	wShadowOAMBackupSprite05Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C520	1	wShadowOAMBackupSprite06	instance	Tilemap	sprites	live	
WRAM0	-	$C520	1	wShadowOAMBackupSprite06YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C521	1	wShadowOAMBackupSprite06XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C522	1	wShadowOAMBackupSprite06TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C523	1	wShadowOAMBackupSprite06Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C524	1	wShadowOAMBackupSprite07	instance	Tilemap	sprites	live	
WRAM0	-	$C524	1	wShadowOAMBackupSprite07YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C525	1	wShadowOAMBackupSprite07XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C526	1	wShadowOAMBackupSprite07TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C527	1	wShadowOAMBackupSprite07Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C528	1	wShadowOAMBackupSprite08	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C528	1	wShadowOAMBackupSprite08YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C529	1	wShadowOAMBackupSprite08XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C52A	1	wShadowOAMBackupSprite08TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C52B	1	wShadowOAMBackupSprite08Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C52C	1	wShadowOAMBackupSprite09	instance	Tilemap	sprites	live	
WRAM0	-	$C52C	1	wShadowOAMBackupSprite09YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C52D	1	wShadowOAMBackupSprite09XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C52E	1	wShadowOAMBackupSprite09TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C52F	1	wShadowOAMBackupSprite09Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C530	1	wShadowOAMBackupSprite10	instance	Tilemap	sprites	live	
WRAM0	-	$C530	1	wShadowOAMBackupSprite10YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C531	1	wShadowOAMBackupSprite10XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C532	1	wShadowOAMBackupSprite10TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C533	1	wShadowOAMBackupSprite10Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C534	1	wShadowOAMBackupSprite11	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C534	1	wShadowOAMBackupSprite11YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C535	1	wShadowOAMBackupSprite11XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C536	1	wShadowOAMBackupSprite11TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C537	1	wShadowOAMBackupSprite11Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C538	1	wShadowOAMBackupSprite12	instance	Tilemap	sprites	live	
WRAM0	-	$C538	1	wShadowOAMBackupSprite12YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C539	1	wShadowOAMBackupSprite12XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C53A	1	wShadowOAMBackupSprite12TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C53B	1	wShadowOAMBackupSprite12Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C53C	1	wShadowOAMBackupSprite13	instance	Tilemap	sprites	live	
WRAM0	-	$C53C	1	wShadowOAMBackupSprite13YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C53D	1	wShadowOAMBackupSprite13XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C53E	1	wShadowOAMBackupSprite13TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C53F	1	wShadowOAMBackupSprite13Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C540	1	wShadowOAMBackupSprite14	instance	Tilemap	sprites	live	
WRAM0	-	$C540	1	wShadowOAMBackupSprite14YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C541	1	wShadowOAMBackupSprite14XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C542	1	wShadowOAMBackupSprite14TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C543	1	wShadowOAMBackupSprite14Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C544	1	wShadowOAMBackupSprite15	instance	Tilemap	sprites	live	
WRAM0	-	$C544	1	wShadowOAMBackupSprite15YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C545	1	wShadowOAMBackupSprite15XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C546	1	wShadowOAMBackupSprite15TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C547	1	wShadowOAMBackupSprite15Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C548	1	wShadowOAMBackupSprite16	instance	Tilemap	sprites	live	
WRAM0	-	$C548	1	wShadowOAMBackupSprite16YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C549	1	wShadowOAMBackupSprite16XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C54A	1	wShadowOAMBackupSprite16TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C54B	1	wShadowOAMBackupSprite16Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C54C	1	wShadowOAMBackupSprite17	instance	Tilemap	sprites	live	
WRAM0	-	$C54C	1	wShadowOAMBackupSprite17YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C54D	1	wShadowOAMBackupSprite17XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C54E	1	wShadowOAMBackupSprite17TileID	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C54F	1	wShadowOAMBackupSprite17Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C550	1	wShadowOAMBackupSprite18	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C550	1	wShadowOAMBackupSprite18YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C551	1	wShadowOAMBackupSprite18XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C552	1	wShadowOAMBackupSprite18TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C553	1	wShadowOAMBackupSprite18Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C554	1	wShadowOAMBackupSprite19	instance	Tilemap	sprites	live	
WRAM0	-	$C554	1	wShadowOAMBackupSprite19YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C555	1	wShadowOAMBackupSprite19XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C556	1	wShadowOAMBackupSprite19TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C557	1	wShadowOAMBackupSprite19Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C558	1	wShadowOAMBackupSprite20	instance	Tilemap	sprites	live	
WRAM0	-	$C558	1	wShadowOAMBackupSprite20YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C559	1	wShadowOAMBackupSprite20XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C55A	1	wShadowOAMBackupSprite20TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C55B	1	wShadowOAMBackupSprite20Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C55C	1	wShadowOAMBackupSprite21	instance	Tilemap	sprites	live	
WRAM0	-	$C55C	1	wShadowOAMBackupSprite21YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C55D	1	wShadowOAMBackupSprite21XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C55E	1	wShadowOAMBackupSprite21TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C55F	1	wShadowOAMBackupSprite21Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C560	1	wShadowOAMBackupSprite22	instance	Tilemap	sprites	live	
WRAM0	-	$C560	1	wShadowOAMBackupSprite22YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C561	1	wShadowOAMBackupSprite22XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C562	1	wShadowOAMBackupSprite22TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C563	1	wShadowOAMBackupSprite22Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C564	1	wShadowOAMBackupSprite23	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C564	1	wShadowOAMBackupSprite23YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C565	1	wShadowOAMBackupSprite23XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C566	1	wShadowOAMBackupSprite23TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C567	1	wShadowOAMBackupSprite23Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C568	1	wShadowOAMBackupSprite24	instance	Tilemap	sprites	live	
WRAM0	-	$C568	1	wShadowOAMBackupSprite24YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C569	1	wShadowOAMBackupSprite24XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C56A	1	wShadowOAMBackupSprite24TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C56B	1	wShadowOAMBackupSprite24Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C56C	1	wShadowOAMBackupSprite25	instance	Tilemap	sprites	live	
WRAM0	-	$C56C	1	wShadowOAMBackupSprite25YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C56D	1	wShadowOAMBackupSprite25XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C56E	1	wShadowOAMBackupSprite25TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C56F	1	wShadowOAMBackupSprite25Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C570	1	wShadowOAMBackupSprite26	instance	Tilemap	sprites	live	
WRAM0	-	$C570	1	wShadowOAMBackupSprite26YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C571	1	wShadowOAMBackupSprite26XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C572	1	wShadowOAMBackupSprite26TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C573	1	wShadowOAMBackupSprite26Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C574	1	wShadowOAMBackupSprite27	instance	Tilemap	sprites	live	
WRAM0	-	$C574	1	wShadowOAMBackupSprite27YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C575	1	wShadowOAMBackupSprite27XCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C576	1	wShadowOAMBackupSprite27TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C577	1	wShadowOAMBackupSprite27Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C578	1	wShadowOAMBackupSprite28	instance	Tilemap	sprites	live	
WRAM0	-	$C578	1	wShadowOAMBackupSprite28YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C579	1	wShadowOAMBackupSprite28XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C57A	1	wShadowOAMBackupSprite28TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C57B	1	wShadowOAMBackupSprite28Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C57C	1	wShadowOAMBackupSprite29	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C57C	1	wShadowOAMBackupSprite29YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C57D	1	wShadowOAMBackupSprite29XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C57E	1	wShadowOAMBackupSprite29TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C57F	1	wShadowOAMBackupSprite29Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C580	1	wShadowOAMBackupSprite30	instance	Tilemap	sprites	live	
WRAM0	-	$C580	1	wShadowOAMBackupSprite30YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C581	1	wShadowOAMBackupSprite30XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C582	1	wShadowOAMBackupSprite30TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C583	1	wShadowOAMBackupSprite30Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C584	1	wShadowOAMBackupSprite31	instance	Tilemap	sprites	live	
WRAM0	-	$C584	1	wShadowOAMBackupSprite31YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C585	1	wShadowOAMBackupSprite31XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C586	1	wShadowOAMBackupSprite31TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C587	1	wShadowOAMBackupSprite31Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C588	1	wShadowOAMBackupSprite32	instance	Tilemap	sprites	live	
WRAM0	-	$C588	1	wShadowOAMBackupSprite32YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C589	1	wShadowOAMBackupSprite32XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C58A	1	wShadowOAMBackupSprite32TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C58B	1	wShadowOAMBackupSprite32Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C58C	1	wShadowOAMBackupSprite33	instance	Tilemap	sprites	live	
WRAM0	-	$C58C	1	wShadowOAMBackupSprite33YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C58D	1	wShadowOAMBackupSprite33XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C58E	1	wShadowOAMBackupSprite33TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C58F	1	wShadowOAMBackupSprite33Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C590	1	wShadowOAMBackupSprite34	instance	Tilemap	sprites	live	
WRAM0	-	$C590	1	wShadowOAMBackupSprite34YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C591	1	wShadowOAMBackupSprite34XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C592	1	wShadowOAMBackupSprite34TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C593	1	wShadowOAMBackupSprite34Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C594	1	wShadowOAMBackupSprite35	instance	Tilemap	sprites	live	
WRAM0	-	$C594	1	wShadowOAMBackupSprite35YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C595	1	wShadowOAMBackupSprite35XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C596	1	wShadowOAMBackupSprite35TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C597	1	wShadowOAMBackupSprite35Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C598	1	wShadowOAMBackupSprite36	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C598	1	wShadowOAMBackupSprite36YCoord	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C599	1	wShadowOAMBackupSprite36XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C59A	1	wShadowOAMBackupSprite36TileID	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C59B	1	wShadowOAMBackupSprite36Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C59C	1	wShadowOAMBackupSprite37	instance	Tilemap	sprites	live	
WRAM0	-	$C59C	1	wShadowOAMBackupSprite37YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C59D	1	wShadowOAMBackupSprite37XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C59E	1	wShadowOAMBackupSprite37TileID	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C59F	1	wShadowOAMBackupSprite37Attributes	instance	Tilemap	sprites	live	
WRAM0	-	$C5A0	1	wShadowOAMBackupSprite38	instance	Tilemap	sprites	live	
WRAM0	-	$C5A0	1	wShadowOAMBackupSprite38YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C5A1	1	wShadowOAMBackupSprite38XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C5A2	1	wShadowOAMBackupSprite38TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C5A3	1	wShadowOAMBackupSprite38Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C5A4	1	wShadowOAMBackupSprite39	instance	Tilemap	sprites	live	
WRAM0	-	$C5A4	1	wShadowOAMBackupSprite39YCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C5A5	1	wShadowOAMBackupSprite39XCoord	instance	Tilemap	sprites	live	
WRAM0	-	$C5A6	1	wShadowOAMBackupSprite39TileID	instance	Tilemap	sprites	live	
WRAM0	-	$C5A7	1	wShadowOAMBackupSprite39Attributes	instance	Tilemap	sprites	rom,live	
WRAM0	-	$C5A8	40	wShadowOAMBackupEnd	entry	Tilemap	sprites	rom,live	One past the saved copy of `wShadowOAM`. Measured: all eight fields of both backed-up slots are written together, from the same two nearby routines (bank 25/26, `$0F39`-`$0F42`) — one saves the backup, the other restores it.
WRAM0	-	$C5D0	280	wSerialEnemyMonsPatchList	entry	Tilemap	link	rom,live	The same list for the party the other console sent.
WRAM0	-	$C6E8	1300	wTempPic	entry	Overworld Map	overworld	rom,live	Shares this address with `wOverworldMap` (see that entry) — 1,300 bytes reused for a different purpose outside the overworld.
WRAM0	-	$C6E8	1300	wOverworldMap	alias	Overworld Map	overworld	rom,live	The live block map: the room the engine is actually drawing, with a three-block border. 1,300 bytes, which is the size of the largest map in the game.
WRAM0	-	$CBFC	0	wOverworldMapEnd	entry	Overworld Map	overworld	rom,live	One past the live block map. The 1,300 bytes in front of it, with the three-block border the loader leaves on every side, are the rule a map has to obey: `(width + 6) x (height + 6)` blocks must fit. The game's own largest map is 10x72 blocks, which comes to 1,248.
WRAM0	-	$CBFC	40	wRedrawRowOrColumnSrcTiles	entry	WRAM	overworld	rom,live	Starts exactly where the live block map ends (`wOverworldMapEnd`, see that entry) — the block map's own boundary and this buffer's start are the same address.
WRAM0	-	$CC24	1	wTopMenuItemY	entry	WRAM	screen	rom,live	Row of the first item in the open menu, in screen tiles.
WRAM0	-	$CC25	1	wTopMenuItemX	entry	WRAM	screen	rom,live	Column of the first item in the open menu.
WRAM0	-	$CC26	1	wCurrentMenuItem	entry	WRAM	screen	rom,live	Which item the cursor is on, counted from the top item — **except in a battle's move list**, where `MoveSelectionMenu` writes `wPlayerMoveListIndex + 1`, so the first move reads 1 and every other menu in the game reads 0. Getting it wrong is silent: the cursor already equals the target, A fires on the wrong move, and nothing anywhere says so.
WRAM0	-	$CC27	1	wTileBehindCursor	entry	WRAM	screen	rom,live	The tile the cursor is covering, so it can be put back.
WRAM0	-	$CC28	1	wMaxMenuItem	entry	WRAM	screen	rom,live	The last selectable index in the open menu.
WRAM0	-	$CC29	1	wMenuWatchedKeys	entry	WRAM	screen	rom,live	Which buttons the menu handler will act on. A menu that ignores B sets it here.
WRAM0	-	$CC2A	1	wLastMenuItem	entry	WRAM	screen	rom,live	The item the cursor was on last frame, used to erase the old cursor.
WRAM0	-	$CC2B	1	wPartyAndBillsPCSavedMenuItem	entry	WRAM	party	rom,live	
WRAM0	-	$CC2C	1	wBagSavedMenuItem	entry	WRAM	bag	rom,live	
WRAM0	-	$CC2D	1	wBattleAndStartSavedMenuItem	entry	WRAM	battle	rom,live	
WRAM0	-	$CC2E	1	wPlayerMoveListIndex	entry	WRAM	scratch	rom,live	Which move you are pointing at in the move menu.
WRAM0	-	$CC2F	1	wPlayerMonNumber	entry	WRAM	battle	rom,live	Which party slot is currently out.
WRAM0	-	$CC30	4	wMenuCursorLocation	entry	WRAM	screen	rom,live	Where in `wTileMap` the cursor glyph currently is.
WRAM0	-	$CC34	1	wMenuJoypadPollCount	entry	WRAM	screen	rom,live	How many times the menu has polled input, used to time the cursor blink.
WRAM0	-	$CC35	1	wMenuItemToSwap	entry	WRAM	screen	rom,live	Which list item is being moved, while a reorder is in progress.
WRAM0	-	$CC36	1	wListScrollOffset	entry	WRAM	screen	rom,live	How far a scrolling list has been scrolled, in items.
WRAM0	-	$CC37	1	wMenuWatchMovingOutOfBounds	entry	WRAM	screen	rom,live	Whether the menu reports an attempt to move past its ends, rather than silently clamping.
WRAM0	-	$CC38	2	wTradeCenterPointerTableIndex	entry	WRAM	link	rom,live	Which stage of the trade the Cable Club is in.
WRAM0	-	$CC3A	2	wTextDest	entry	WRAM	screen	rom,live	Where the text engine is writing to, usually inside `wTileMap`.
WRAM0	-	$CC3C	1	wDoNotWaitForButtonPressAfterDisplayingText	entry	WRAM	screen	rom,live	Set when a message should not stop for the player.
WRAM0	-	$CC3D	1	wSerialSyncAndExchangeNybbleReceiveData	entry	WRAM	link	rom,live	The nybble received by the combined sync-and-exchange round.
